Intake Date,Species,Species Class,Age,# of Animals,Date Found,Specific Location,City Found,Cause for Admission,Comments
5/27/14,Brown-headed Cow Bird,Bird,Juvenile,1,5/26/14,,Warwick,Cat attack,
8/9/14,Brown-headed Cowbird,Bird,Juvenile,1,8/8/14,In road 80 Fisher Road,Cumberland,Unknown trauma,
8/7/14,Brown-headed Cowbird,Bird,Juvenile,1,8/6/14,95 Jefferson Drive,Coventry,Fell from tree ,
7/2/14,Canada Goose,Bird,Juvenile,1,7/2/14,Bostich South County Trail,East Greenwich,Unknown trauma,Injured foot
5/9/14,Canada Goose,Bird,Juvenile,1,5/9/14,126 Tollgate Road,Warwick,Orphaned/Injured,Unable to stand
7/18/14,Canada Goose,Bird,Juvenile,1,7/16/14,Toll Bridge (Pell Bridge),Jamestown,Injured,"Fishing line, damage to feet"
5/15/14,Canada Goose,Bird,Juvenile,1,5/15/14,,,Orphaned,
6/13/14,Canada Goose,Bird,Juvenile,1,6/11/14,,,Unknown trauma,Back injury
5/11/14,Canada Goose,Bird,Juvenile,4,5/10/14,West Main Road,Middletown,Orphaned,
5/15/14,Canada Goose,Bird,Juvenile,1,5/15/14,147 Haverhill Ave,North Kingstown,Orphaned,
5/14/14,Canada Goose,Bird,Juvenile,1,5/13/14,,Providence,Orphaned/Injured,
6/19/14,Carolina Wren,Bird,Juvenile,2,6/19/14,"Garage, 42 Deerfield Ave",Cranston,Orphaned,
5/9/14,Carolina Wren,Bird,Juvenile,1,5/8/14,Yard Shermantown Road,Saunderstown,Unknown trauma,neurological
6/4/14,Carolina Wren,Bird,Juvenile,1,6/3/14,Warwick,Warwick,Orphaned,
6/16/14,Carolina Wren,Bird,Juvenile,5,6/16/14,Cranston,Cranston,Orphaned,Found on sidewalk
8/8/14,Carolina Wren,Bird,Juvenile,2,8/8/14,Charlestown Breachway,Charlestown,Orphaned,
9/20/14,Cedar Waxwing,Bird,Juvenile,1,9/20/14,14 Brown Avenue,Johnston,Unknown trauma,Massive head trauma
6/21/14,Cedar Waxwing,Bird,Juvenile,1,6/16/14,154 Tremont Street,Central Falls,Orphaned,Finder had bird 5 days
9/7/14,Cedar Waxwing,Bird,Juvenile,1,9/7/14,190 Conanicus Avenue,Jamestown,Unknown trauma,Severe wing and leg trauma
9/15/14,Cedar Waxwing,Bird,Juvenile,1,9/15/14,Foxwoods Casino Parking Lot,,orphaned,
9/9/14,Cedar Waxwing,Bird,Juvenile,1,9/9/14,Middlebridge School 333 Ocean Road,Narragansett,Orphaned,
10/1/14,Cedar Waxwing,Bird,Juvenile,1,10/1/14,URI Bay Campus,Narragansett,Unknown trauma,
9/5/14,Cedar Waxwing,Bird,Juvenile,1,9/5/14,In yard,North Kingstown,orphaned,
9/11/14,Cedar Waxwing,Bird,Juvenile,1,9/11/14,Wickenden Street and Brooke Street,Providence,orphaned,Injured
6/28/14,Cedar Waxwing,Bird,Juvenile,1,6/28/14,Gilbert Stuart Road,Saunderstown,orphaned,
8/13/14,Cedar Waxwing,Bird,Juvenile,1,8/13/14,Chelo's Waterfront Bar & Grille,Warwick,Window Strike,
8/15/14,Cedar Waxwing,Bird,Juvenile,1,8/15/14,37 Temple Avenue,Warwick,Unknown trauma,
8/25/14,Cedar Waxwing,Bird,Juvenile,1,8/25/14,Loutitt Library,West Greenwich,Orphaned,
7/11/14,Cedar Waxwing,Bird,Juvenile,1,7/11/14,CCRI,Warwick,Unknown trauma,Attacked by something
7/17/14,Chimney Swift,Bird,Juvenile,2,6/17/14,210 Suffolk Avenue,Pawtucket,Orphaned,
6/7/14,Chimney Swift,Bird,Juvenile,1,6/6/14,Chimney 348 Iron Mine Hill Road,North Smithfield,Cat attack,
7/18/14,Chimney Swift,Bird,Juvenile,1,7/18/14,Basement 205 Camp Street,Providence,Orphaned,Fell out of chimney
7/4/14,Chimney Swift,Bird,Juvenile,4,7/4/14,In chimney 1654 Main Street,West Warwick,Orphaned,
7/11/14,Chimney Swift,Bird,Juvenile,3,7/10/14,Chimney 589 Pond Street,Woonsocket,orphaned,
7/2/14,Chimney Swift,Bird,Juvenile,2,7/2/14,685 Westminster Street,Providence,orphaned,
8/22/14,Chimney Swift,Bird,Juvenile,1,8/22/14,North Kingstown,North Kingstown,Orphaned,
7/27/14,Chimney Swift,Bird,Juvenile,3,7/27/14,783 Great Rd,Lincoln,Orphaned,
8/7/14,Chimney Swift,Bird,Juvenile,1,8/7/14,5 Washington Avenue,Cranston,Unknown trauma,Possible cat attack
8/9/14,Chipping Sparrow,Bird,Juvenile,1,8/9/14,Connection Street,Newport,Unknown trauma,neurological
6/10/14,Chipping Sparrow,Bird,Juvenile,1,6/10/14,Cumberland,Cumberland,orphaned,
6/17/14,Chipping Sparrow,Bird,Juvenile,1,6/17/14,18 Centre Street,Coventry,Injured,Possible broken wing
8/5/14,Clapper Rail,Bird,Juvenile,1,8/5/14,Hoxsie Avenue,Charlestown,Orphaned,
6/11/14,Common Eider,Bird,Juvenile,1,6/11/14,Little Compton,Little Compton,orphaned,
10/14/14,Common Eider,Bird,Juvenile,1,10/14/14,East Matunuck Beach,East Matunuck,Unknown trauma,Orphaned
7/6/14,Common Eider,Bird,Juvenile,1,7/6/14,950 Succotash Road,East Matunuck,Unknown trauma,Leg injury
8/15/14,Common Eider,Bird,Juvenile,1,8/15/14,Beavertail Lighthouse,Jamestown,failure to thrive,
5/22/14,Common Grackle,Bird,Juvenile,1,5/22/14,"Porch, 23 Cricket Hill Drive",Amherst,Orphaned,
5/16/14,Common Grackle,Bird,Juvenile,1,5/16/14,Barrington Medical Center,,Injured,
6/30/14,Common Grackle,Bird,Juvenile,1,6/29/14,Yard Lord Drive,East Greenwich,orphaned,Fell from nest
6/19/14,Common Grackle,Bird,Juvenile,1,6/19/14,,North Kingstown,Orphaned/Injured,
7/15/14,Common Grackle,Bird,Juvenile,1,7/15/14,Post Rd,,Injured,Possible HBC
6/12/14,Common Grackle,Bird,Juvenile,1,6/12/14,122 Myrtle Avenue,Warwick,Unknown trauma,
7/9/14,Common Grackle,Bird,Juvenile,1,7/9/14,PJ's Pub ,Cranston,Unknown trauma,Possibly hit by car
6/2/14,Common Grackle,Bird,Juvenile,1,6/1/14,Bike Path  ,Coventry,Unknown trauma,
7/1/14,Common Grackle,Bird,Juvenile,1,7/1/14,Nipsth Road,East Greenwich,Unknown trauma,Broken wing
6/14/14,Common Grackle,Bird,Juvenile,1,6/14/14,25 Ranger Road,North Kingstown,Unknown trauma,Broken wing
7/1/14,Common Grackle,Bird,Juvenile,1,7/1/14,Backyard Carnation Drive,Warwick,Caught in chain link fence,Broken leg
5/28/14,Common Grackle,Bird,Juvenile,1,5/28/14,"Camp Fogarty, National Guard",East Greenwich,Orphaned/Injured,Detached foot
5/30/14,Common Grackle,Bird,Juvenile,1,5/29/14,Roger Williams Park,Providence,Orphaned/Injured,Foot caught in string
5/31/14,Common Grackle,Bird,Juvenile,1,5/31/14,Roger Williams Park,Providence,Orphaned,
6/2/14,Common Grackle,Bird,Juvenile,1,6/2/14,,,Orphaned,
6/9/14,Common Grackle,Bird,Juvenile,1,6/9/14,Yard 35 Advent Street,North Kingstown,Cat attack,
7/2/14,Common Grackle,Bird,Juvenile,1,7/2/14,Ground  ,North Kingstown,orphaned,
6/13/14,Common Grackle,Bird,Juvenile,1,6/13/14,driveway 10 whipple Court,North Providence,orphaned,Injured leg
5/28/14,Common Grackle,Bird,Juvenile,2,5/26/14,282 Terrace Ave,Riverside,Orphaned,
6/26/14,Common Grackle,Bird,Juvenile,1,6/26/14,Yard 47 Pepperbush Trail,Saunderstown,Orphaned,
6/23/14,Common Grackle,Bird,Juvenile,1,6/22/14,South Kingstown,South Kingstown,Unknown trauma,
5/29/14,Common Grackle,Bird,Juvenile,1,5/28/14,,Warwick,Orphaned/Injured,
6/18/14,Common Grackle,Bird,Juvenile,1,6/18/14,59 Bethel Street,Warwick,Kidnapped,
7/7/14,Common Grackle,Bird,Juvenile,1,7/6/14,304 Chatham Circle,Warwick,Orphaned,
6/14/14,Common Grackle,Bird,Juvenile,1,6/14/14,Green Meadow Drive,North Kingstown,Orphaned,
6/19/14,Common Grackle,Bird,Juvenile,1,6/19/14,Crompton,West Warwick,orphaned,
5/17/14,Common Grackle,Bird,Juvenile,1,5/17/14,102 Trent Avenue,Warwick,orphaned,
5/30/14,Common Grackle,Bird,Juvenile,1,5/30/14,,,Found in Road,
6/18/14,Common Grackle,Bird,Juvenile,1,6/18/14,27 Bakers Creek Road,Warwick,Orphaned,
6/24/14,Common Grackle,Bird,Juvenile,1,6/17/14,955 Post Road,Warwick,Orphaned,
7/9/14,Common Loon,Bird,Juvenile,1,7/9/14,Green Hill Beach,South Kingstown,Unknown trauma,
7/9/14,Common Loon,Bird,Juvenile,1,7/9/14,73 Stanton Road,Narragansett,Unknown trauma,Leg injury
7/11/14,Common Loon,Bird,Juvenile,1,7/11/14,Sachuset Point Refuge,Middletown,Unknown trauma,Possibly hit by car
9/3/14,Common Nighthawk,Bird,Juvenile,1,9/3/14,257 Franklin Street,Bristol,Unknown trauma,can't fly
9/27/14,Cooper's Hawk,Bird,Juvenile,1,9/27/14,Swan Point Cemetary,Providence,Unknown trauma,
9/6/14,Cooper's Hawk,Bird,Juvenile,1,9/6/14,Portsmouth,Portsmouth,Unknown trauma,Neurological
10/3/14,Cooper's Hawk,Bird,Juvenile,1,10/3/14,21 Universal Boulevard,Warwick,Unknown trauma,Injured wing
3/5/14,Cooper's Hawk,Bird,Juvenile,1,3/5/14,TF Green Airport,Warwick,wing injury,
7/8/14,Double-crested Cormorant,Bird,Juvenile,1,7/8/14,Grinnell Beach Main Road,Tiverton,Unknown trauma,
8/22/14,Double-crested Cormorant,Bird,Juvenile,1,8/22/14,Zeeks Creek,Jamestown,Emaciated,
7/27/14,Double-crested Cormorant,Bird,Juvenile,1,7/27/14,Lafeyette Rd,North Kingstown,Injured,Broken wing
8/5/14,Double-crested Cormorant,Bird,Juvenile,1,8/5/14,Main Street,Wakefield,Swallowed Fish Hook & line,
11/30/14,Double-crested Cormorant,Bird,Juvenile,1,11/30/14,Portsmouth,Portsmouth,Tangled in Fishing Line,
6/21/14,Downy Woodpecker,Bird,Juvenile,1,6/21/14,4 Killdeer Road,Warwick,orphaned,
6/4/14,Downy Woodpecker,Bird,Juvenile,5,6/3/14,Smithfield  ,Smithfield,Orphaned,Cut down tree
6/6/14,Downy Woodpecker,Bird,Juvenile,1,6/6/14,Driveway 19 Old Oak Drive,Warwick,Unknown trauma,
7/5/14,Duck (Domestic),Bird,Juvenile,1,7/5/14,Cottage Street,Warwick,Deformed,
7/29/14,Eastern Kingbird,Bird,Juvenile,1,7/29/14,Goddard Park Beach lot,Warwick,Flew into a car,
7/15/14,Eastern Phoebe,Bird,Juvenile,1,7/14/14,Cora St,North Providence,Orphaned,Hypothermic
5/27/14,Eastern Phoebe,Bird,Juvenile,1,5/27/14,"Yard, 9 Helen Ave",Coventry,Orphaned,
7/19/14,Eastern Phoebe,Bird,Juvenile,1,7/19/14,"Deck, 33 Biscuit City Rd",Charlestown,Orphaned,
7/14/14,Eastern Phoebe,Bird,Juvenile,4,7/13/14,Sthrathcona Street,Cranston,orphaned,
8/6/14,Eastern Phoebe,Bird,Juvenile,4,8/6/14,124 Lewis Lane,Wakefield,Orphaned,
7/1/14,Eastern Screech Owl,Bird,Juvenile,1,7/1/14,North Kingstown,North Kingstown,Unknown trauma,"Emaciated, sick, injured"
6/2/14,Eastern Screech Owl,Bird,Juvenile,1,6/2/14,Broad Street  Pawtuxet Villiage,Cranston,Unknown trauma,
6/25/14,Eastern Screech Owl,Bird,Juvenile,1,6/24/14,yard 1212 Tower Hill Road,North Kingstown,Cat attack,
5/10/14,Eastern Screech Owl,Bird,Juvenile,1,5/10/14,77 Main Street,Riverside,Orphaned/Injured,Wing Injury
5/10/14,Eastern Screech Owl,Bird,Juvenile,1,5/10/14,Harris Ave,Woonsocket,Orphaned,
5/13/14,Eastern Screech Owl,Bird,Juvenile,1,5/13/14,Perry Street,Warwick,Orphaned,
8/22/14,Eastern Screech Owl,Bird,Juvenile,1,8/22/14,Route 146 Near Mineral Spring Ave,North Providence,Orphaned,
6/17/14,European Starling,Bird,Juvenile,1,6/17/14,4158 Post Road,East Greenwich,Orphaned,
5/21/14,European Starling,Bird,Juvenile,1,5/21/14,Town Faire Tire,Providence,Orphaned/Injured,
6/4/14,European Starling,Bird,Juvenile,1,6/4/14,Vets High School,Warwick,Orphaned,
5/4/14,European Starling,Bird,Juvenile,1,5/4/14,3 America Street,Cumberland,Orphaned,
6/18/14,European Starling,Bird,Juvenile,1,6/18/14,North Kingstown,North Kingstown,Unknown trauma,
8/1/14,European Starling,Bird,Juvenile,1,8/1/14,48 Crestwood Rd,Warwick,Unknown trauma,missing wing
5/13/14,European Starling,Bird,Juvenile,1,5/13/14,,West Warwick,Orphaned/Injured,Found on car windshield
9/29/14,European Starling,Bird,Juvenile,1,9/29/14,Rite-Aid East Main Road,Middletown,Window Strike,Flew inside building
8/21/14,European Starling,Bird,Juvenile,1,8/21/14,138 E. Shore Road,Narragansett,orphaned,
6/4/14,European Starling,Bird,Juvenile,1,6/4/14,624 Curtis Corner Road,South Kingstown,orphaned,
6/11/14,European Starling,Bird,Juvenile,1,6/11/14,Bike Path  ,West Warwick,Orphaned,Too young to fly
6/21/14,European Starling,Bird,Juvenile,1,6/21/14,2 Ives Bluff Court,Warwick,Orphaned,Fell out of nest
7/3/14,European Starling,Bird,Juvenile,1,7/3/14,,,orphaned,
5/27/14,European Starling,Bird,Juvenile,2,5/27/14,,,Orphaned,Fell from nest
6/27/14,European Starling,Bird,Juvenile,1,6/27/14,Cranston,Cranston,Orphaned,Unknown injuries
5/20/14,European Starling,Bird,Juvenile,1,5/20/14,,East Providence,Orphaned/Injured,
5/14/14,European Starling,Bird,Juvenile,1,5/10/14,,Fall River,Orphaned,
5/22/14,European Starling,Bird,Juvenile,1,5/22/14,Hammond Farm,,Orphaned/Injured,
5/22/14,European Starling,Bird,Juvenile,3,5/22/14,Morning Star Horse Farm,,Orphaned/Injured,
6/23/14,European Starling,Bird,Juvenile,1,6/22/14,Johnston,Johnston,Orphaned,Fell out of nest
5/21/14,European Starling,Bird,Juvenile,1,5/21/14,,,Orphaned/Injured,
5/19/14,European Starling,Bird,Juvenile,1,5/18/14,Quonsett Point Air Base,North Kingstown,Orphaned/Injured,
7/4/14,European Starling,Bird,Juvenile,1,7/3/14,Visionworld East Main Road,Middletown,Orphaned,Found inside store ceiling
6/3/14,European Starling,Bird,Juvenile,1,6/3/14,On Boat in Marina,Warwick,Orphaned,
6/6/14,European Starling,Bird,Juvenile,2,6/5/14,Canonchet Road,Hope Valley,orphaned,
6/9/14,European Starling,Bird,Juvenile,1,6/9/14,Canonchet Road,Hopkington,Cat attack,
7/7/14,European Starling,Bird,Juvenile,1,7/7/14,URI,North Kingstown,Orphaned,
5/13/14,European Starling,Bird,Juvenile,1,5/11/14,,North Kingstown,Orphaned/Injured,Fell from roof
7/1/14,European Starling,Bird,Juvenile,1,7/1/14,Porch Hamilton Allenton Road,North Kingstown,Orphaned,
5/10/14,European Starling,Bird,Juvenile,3,5/10/14,Allens Avenue,Providence,Orphaned,
5/12/14,European Starling,Bird,Juvenile,2,5/12/14,Yard 16 Touro Street,Providence,Orphaned,
6/9/14,European Starling,Bird,Juvenile,1,6/8/14,Home Depot,Smithfield,Orphaned,
5/19/14,European Starling,Bird,Juvenile,1,5/19/14,,Wakefield,Orphaned,
5/18/14,European Starling,Bird,Juvenile,1,5/18/14,Corner Middle School,,Orphaned,
5/13/14,European Starling,Bird,Juvenile,1,5/13/14,,,Orphaned,
5/27/14,European Starling,Bird,Juvenile,3,5/27/14,,Warwick,Orphaned,
6/25/14,European Starling,Bird,Juvenile,1,6/25/14,Driveway 4158 Post Road,Warwick,Orphaned,Injured
6/20/14,European Starling,Bird,Juvenile,1,6/18/14,"Driveway, 87 Maple Ave",West Warwick,Orphaned/Injured,Dehydrated
5/15/14,European Starling,Bird,Juvenile,1,5/15/14,House 109 Wells Street,Westerly,Orphaned,
7/3/14,European Starling,Bird,Juvenile,1,7/2/14,47 Dunes Road,Narragansett,Orphaned,
5/12/14,European Starling,Bird,Juvenile,2,5/12/14,Yard 357 Grove Street,Woonsocket,Orphaned,
6/17/14,European Starling,Bird,Juvenile,1,6/16/14,Garage Gutter 131 Hebert Avenue,Woonsocket,orphaned,Kept falling out of garage gutter
5/23/14,European Starling,Bird,Juvenile,1,5/20/14,,,Orphaned,Found in elevator shaft
5/16/14,European Starling,Bird,Juvenile,5,5/16/14,25 Gemini Drive,,Kidnapped,
5/19/14,European Starling,Bird,Juvenile,1,5/16/14,Ram Red Farm,,Orphaned,
7/1/14,European Starling,Bird,Juvenile,1,7/1/14,64 Brookside Avenue,West Warwick,Orphaned,Injury to back
7/1/14,European Starling,Bird,Juvenile,1,7/1/14,Wawaloam Campground,Exeter,orphaned,
7/2/14,European Starling,Bird,Juvenile,2,7/2/14,Visionworld East Main Road,Middletown,Orphaned,Fell out of nest
6/27/14,European Starling,Bird,Juvenile,1,6/26/14,632 Laurel Hill Avenue,Cranston,Orphaned,
6/25/14,European Starling,Bird,Juvenile,1,6/25/14,3666 Quaker Lane,North Kingstown,Orphaned,
6/24/14,European Starling,Bird,Juvenile,3,6/23/14,144 Oswald Street,Pawtucket,Orphaned,
6/24/14,European Starling,Bird,Juvenile,1,6/22/14,Parking lot Top of the Bay Restaurant,Warwick,Orphaned,
6/25/14,European Starling,Bird,Juvenile,1,6/25/14,Roger Williams Park Zoo,Providence,Orphaned,
6/23/14,European Starling,Bird,Juvenile,1,6/23/14,West Shore Road,Warwick,Orphaned,Lethargic  
6/26/14,European Starling,Bird,Juvenile,1,6/26/14,Pocassett Mills,Johnston,Orphaned,
7/7/14,Fish Crow,Bird,Juvenile,1,7/7/14,37 Isabel Drive,Narragansett,Orphaned,
5/27/14,Flycatcher (unknown spp.),Bird,Juvenile,2,5/26/14,Burlingame State Park,Charlestown,Orphaned,
12/26/14,Great Black-backed Gull,Bird,Juvenile,1,12/26/14,"Staples, North Main Street",Providence,Hit by car,
9/13/14,Great Black-backed Gull,Bird,Juvenile,1,9/13/14,Memorial Boulevard ,Newport,Hit by car,
8/14/14,Great Blue Heron,Bird,Juvenile,1,8/14/14,1180 North Road,Jamestown,Unknown trauma,
8/16/14,Great Blue Heron,Bird,Juvenile,1,8/14/14,20 Park Street,Cranston,Unknown trauma,Founder had for 3 days
10/14/14,Great Blue Heron,Bird,Juvenile,1,10/14/14,Mendon Road,Cumberland,Flew into a building,Paralyzed
7/20/14,Great Blue Heron,Bird,Juvenile,1,7/19/14,Palmer River,Barrington,Unknown trauma,
10/11/14,Greater Black-backed Gull,Bird,Juvenile,1,10/10/14,Charlestown Beach,Charlestown,Unknown trauma,Injured leg
8/25/14,Greater Black-backed Gull,Bird,Juvenile,1,8/25/14,,,Unknown trauma,broken wing
9/19/14,Greater Black-backed Gull,Bird,Juvenile,1,9/19/14,Breakwater Villiage,South Kingstown,Unknown trauma,unable to walk
10/6/14,Greater Black-backed Gull,Bird,Juvenile,1,10/6/14,Narragansett Beach,Narragansett,Unknown trauma,Broken wing
1/31/14,Greater Black-backed Gull,Bird,Juvenile,1,1/31/14,Succatosh Road,Jerusalem,Shoulder injury,
6/8/14,Greater Black-backed Gull,Bird,Juvenile,1,6/8/14,17 Shore Road,Narragansett,Unknown trauma,
8/25/14,Greater Black-backed Gull,Bird,Juvenile,1,8/23/14,Monkey Wrench Lane,Bristol,Leg injury,Found hanging by leg from pier
6/18/14,Grey Catbird,Bird,Juvenile,1,6/18/14,139 Salisbury Ave,North Kingstown,Orphaned,Mite infestation
6/26/14,Grey Catbird,Bird,Juvenile,1,6/26/14,30 Link Lane,Richmond,Unknown trauma,Broken leg
7/31/14,Grey Catbird,Bird,Juvenile,1,7/31/14,833 Willet Ave,Riverside,Cat attack,
7/22/14,Grey Catbird,Bird,Juvenile,1,7/22/14,137 Park Avenue,Cranston,Unknown trauma,
7/9/14,Grey Catbird,Bird,Juvenile,1,7/9/14,Cedar Avenue,East Greenwich,Unknown trauma,Injured tail
8/12/14,Grey Catbird,Bird,Juvenile,1,8/12/14,Doorstep Audubon Headquarters,Smithfield,Orphaned,
6/16/14,Hairy Woodpecker,Bird,Juvenile,1,6/16/14,,,Injured,
11/14/14,Herring Gull,Bird,Juvenile,1,11/14/14,Jamestown Beach,Jamestown,Unknown Truama,
7/14/14,Herring Gull,Bird,Juvenile,1,7/14/14,351 Thames Street,Newport,Unknown trauma,
11/6/14,Herring Gull,Bird,Juvenile,1,11/6/14,Exeter,Exeter,Unknown Trauma,
11/6/14,Herring Gull,Bird,Juvenile,1,11/6/14,84 Seaview Avenue,Cranston,Unknown trauma,Fx. Elbow
9/30/14,Herring Gull,Bird,Juvenile,1,9/28/14,West Main Road,Tiverton,Emaciated,
9/2/14,Herring Gull,Bird,Juvenile,1,9/2/14,1175 Succotash Road,Narragansett,Unknown trauma,Wing Injury
8/26/14,Herring Gull,Bird,Juvenile,1,8/20/14,Mooring's Restaurant America's Cup Blvd,Newport,Unknown trauma,Possibly hit by car
11/12/14,Herring Gull,Bird,Juvenile,1,11/12/14,Ft. Adams,Newport,Unknown Trauma,
6/20/14,Herring Gull,Bird,Juvenile,1,6/19/14,Naval Station,Newport,Orphaned,
8/18/14,Herring Gull,Bird,Juvenile,1,8/18/14,Washington Street,Newport,Injured,wrapped in thread
7/21/14,Herring Gull,Bird,Juvenile,1,7/21/14,Lighthouse Inn,Point Judith,Unknown trauma,Injured Leg
7/28/14,Herring Gull,Bird,Juvenile,1,7/27/14,Lighthouse Inn,Point Judith,Unknown trauma,Lacerations to head
7/30/14,Herring Gull,Bird,Juvenile,1,7/30/14,Walmart Plaza,Newport,Orphaned,
8/21/14,Herring Gull,Bird,Juvenile,1,8/21/14,Hyatt Regency Goat Island,Newport,injured,
6/5/14,House Finch,Bird,Juvenile,1,6/5/14,32 Queen Street,East Greenwich,Unknown trauma,neurological
9/17/14,House Finch,Bird,Juvenile,1,9/17/14,Yard 3191 South County Trail,West Kingstown,Conjunctivitis,
8/19/14,House Finch,Bird,Juvenile,1,8/19/14,West Greenwich,West Greenwich,Orphaned,
5/16/14,House Finch,Bird,Juvenile,1,6/16/14,Doric Avenue,Cranston,Orphaned,
6/5/14,House Finch,Bird,Juvenile,5,6/5/14,,,Orphaned,
6/13/14,House Sparrow,Bird,Juvenile,8,6/12/14,Backyard 17 Barberry Street,Warwick,Orphaned,
6/18/14,House Sparrow,Bird,Juvenile,2,6/18/14,,,Orphaned,
6/21/14,House Sparrow,Bird,Juvenile,1,6/21/14,House 195 Eldridge Street,Cranston,Dog attack,
7/5/14,House Sparrow,Bird,Juvenile,1,7/5/14,Carnation Drivve,Cranston,Unknown trauma,
7/27/14,House Sparrow,Bird,Juvenile,1,7/27/14,386 Putnam Pike,Danielson,Injured,Wing Injury
6/27/14,House Sparrow,Bird,Juvenile,1,6/27/14,East Providence,East Providence,Unknown trauma,Back injury
6/30/14,House Sparrow,Bird,Juvenile,1,6/30/14,Narragansett ,Narragansett,Cat attack,
7/31/14,House Sparrow,Bird,Juvenile,1,7/30/14,52 Crosswynds Drive,Narragansett,Orphaned,
8/7/14,House Sparrow,Bird,Juvenile,1,8/7/14,Back yard 5 Rosa Terrace,Newport,Bird attack,
9/3/14,House Sparrow,Bird,Juvenile,1,9/3/14,Newport,Newport,injured,Flew into window
7/11/14,House Sparrow,Bird,Juvenile,1,7/11/14,Backyard 10 Gillen Street,Providence,Cat attack,
5/29/14,House Sparrow,Bird,Juvenile,1,5/29/14,Walmart,,Orphaned/Injured,
6/16/14,House Sparrow,Bird,Juvenile,1,6/16/14,172 Meadow Street,Pawtucket,Injured,Flew into window
6/24/14,House Sparrow,Bird,Juvenile,1,6/24/14,20 Massasoit Avenue,Barrington,Orphaned,Attacked by crow
7/26/14,House Sparrow,Bird,Juvenile,1,7/25/14,,Cranston,Cat attack,
7/15/14,House Sparrow,Bird,Juvenile,1,7/15/14,Attleboro,Attleboro,Unknown trauma,
7/6/14,House Sparrow,Bird,Juvenile,1,7/6/14,65 Palm Avenue,Narragansett,Orphaned,
7/12/14,House Sparrow,Bird,Juvenile,1,7/11/14,79 Hendricks Street,Central Falls,Unknown trauma,Broken wing and leg
7/15/14,House Sparrow,Bird,Juvenile,1,7/15/14,,North Attleboro,Injured,
6/5/14,House Sparrow,Bird,Juvenile,1,6/5/14,House 35 Bartlett Avenue,Cranston,Unknown trauma,
7/1/14,House Sparrow,Bird,Juvenile,1,7/1/14,Birdbath 20 Echo Lane,Cranston,Unknown trauma,Broken wing
7/3/14,House Sparrow,Bird,Juvenile,2,7/3/14,,,Unknown trauma,Injured Legs
7/14/14,House Sparrow,Bird,Juvenile,1,7/12/14,,East Greenwich,Injured,Broken leg
7/8/14,House Sparrow,Bird,Juvenile,1,7/8/14,Point Judith,Narragansett,orphaned,
9/3/14,House Sparrow,Bird,Juvenile,1,9/3/14,Enterprise,East Providence,Broken Wing,fx shoulder
9/22/14,House Sparrow,Bird,Juvenile,1,9/21/14,72 Branch Pike,Smithfield,Unknown trauma,
6/21/14,House Sparrow,Bird,Juvenile,1,6/21/14,Wakefield M all,Wakefield,Orphaned,
6/28/14,House Sparrow,Bird,Juvenile,1,6/27/14,Pawtucket,Pawtucket,Plastic,Broken leg
6/7/14,House Sparrow,Bird,Juvenile,1,6/7/14,Turner Drive,West Warwick,Unknown trauma,
6/28/14,House Sparrow,Bird,Juvenile,1,6/28/14,Patio 125 Providence Street,West Warwick,Leg injury,Leg/foot caught
5/7/14,House Sparrow,Bird,Juvenile,1,5/7/14,,,Injured,
8/7/14,House Sparrow,Bird,Juvenile,1,8/7/14,,,Orphaned,
